technology,carrier,province,year,share,target_mw_before_existing_stock_adjustment,lower_limit_mw_before_existing_stock_adjustment,upper_limit_mw_before_existing_stock_adjustment,national_target_mw,lower_multiplier,upper_multiplier,allocation_basis,national_source_note
Battery storage power,battery,Jiangsu,2050,0.07753,65900.855765,0.0,65900.855765,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jiangxi,2050,0.012882,10949.468669,0.0,10949.468669,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jilin,2050,0.00498,4232.818719,0.0,4232.818719,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Liaoning,2050,0.007222,6138.462455,0.0,6138.462455,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Ningxia,2050,0.064564,54879.505846,0.0,54879.505846,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Qinghai,2050,0.032516,27638.593547,0.0,27638.593547,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shaanxi,2050,0.018508,15731.612384,0.0,15731.612384,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shandong,2050,0.082426,70062.499485,0.0,70062.499485,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanghai,2050,0.001656,1407.84374,0.0,1407.84374,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanxi,2050,0.027586,23448.393578,0.0,23448.393578,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Sichuan,2050,0.005637,4791.418715,0.0,4791.418715,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tianjin,2050,0.002408,2046.843735,0.0,2046.843735,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tibet,2050,0.001455,1236.762491,0.0,1236.762491,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Xinjiang,2050,0.138235,117499.999136,0.0,117499.999136,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Yunnan,2050,0.036765,31249.99977,0.0,31249.99977,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Zhejiang,2050,0.038097,32382.318512,0.0,32382.318512,850000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Anhui,2055,0.025064,23810.527398,0.0,23810.527398,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Beijing,2055,0.00066,626.629775,0.0,626.629775,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Chongqing,2055,0.001453,1379.958813,0.0,1379.958813,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Fujian,2055,0.005485,5211.134153,0.0,5211.134153,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Gansu,2055,0.046619,44287.58166,0.0,44287.58166,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guangdong,2055,0.053803,51113.268742,0.0,51113.268742,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guangxi,2055,0.007324,6957.394802,0.0,6957.394802,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guizhou,2055,0.015101,14345.593645,0.0,14345.593645,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hainan,2055,0.001541,1464.047783,0.0,1464.047783,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hebei,2055,0.048958,46509.897084,0.0,46509.897084,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Heilongjiang,2055,0.005153,4895.517611,0.0,4895.517611,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Henan,2055,0.036765,34926.470331,0.0,34926.470331,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hubei,2055,0.011538,10961.35139,0.0,10961.35139,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hunan,2055,0.039099,37144.419947,0.0,37144.419947,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,InnerMongolia,2055,0.148971,141522.057783,0.0,141522.057783,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jiangsu,2055,0.07753,73653.89762,0.0,73653.89762,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jiangxi,2055,0.012882,12237.641454,0.0,12237.641454,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jilin,2055,0.00498,4730.797392,0.0,4730.797392,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Liaoning,2055,0.007222,6860.634508,0.0,6860.634508,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Ningxia,2055,0.064564,61335.918299,0.0,61335.918299,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Qinghai,2055,0.032516,30890.192788,0.0,30890.192788,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shaanxi,2055,0.018508,17582.390312,0.0,17582.390312,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shandong,2055,0.082426,78305.146483,0.0,78305.146483,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanghai,2055,0.001656,1573.472415,0.0,1573.472415,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanxi,2055,0.027586,26207.028116,0.0,26207.028116,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Sichuan,2055,0.005637,5355.115034,0.0,5355.115034,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tianjin,2055,0.002408,2287.64888,0.0,2287.64888,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tibet,2055,0.001455,1382.26396,0.0,1382.26396,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Xinjiang,2055,0.138235,131323.528446,0.0,131323.528446,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Yunnan,2055,0.036765,34926.470331,0.0,34926.470331,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Zhejiang,2055,0.038097,36192.003043,0.0,36192.003043,950000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Anhui,2060,0.025064,25063.71305142857,0.0,25063.71305142857,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Beijing,2060,0.00066,659.6102895238096,0.0,659.6102895238096,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Chongqing,2060,0.001453,1452.5882247619043,0.0,1452.5882247619043,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Fujian,2060,0.005485,5485.40437142857,0.0,5485.40437142857,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Gansu,2060,0.046619,46618.50701047619,0.0,46618.50701047619,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guangdong,2060,0.053803,53803.44078095238,0.0,53803.44078095238,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guangxi,2060,0.007324,7323.573475238094,0.0,7323.573475238094,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Guizhou,2060,0.015101,15100.624888571427,0.0,15100.624888571427,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hainan,2060,0.001541,1541.1029295238093,0.0,1541.1029295238093,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hebei,2060,0.048958,48957.78640476189,0.0,48957.78640476189,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Heilongjiang,2060,0.005153,5153.176432380952,0.0,5153.176432380952,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Henan,2060,0.036765,36764.70561238095,0.0,36764.70561238095,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hubei,2060,0.011538,11538.264620952377,0.0,11538.264620952377,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Hunan,2060,0.039099,39099.38941809524,0.0,39099.38941809524,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,InnerMongolia,2060,0.148971,148970.58714,0.0,148970.58714,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jiangsu,2060,0.07753,77530.41854761903,0.0,77530.41854761903,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jiangxi,2060,0.012882,12881.727846666663,0.0,12881.727846666663,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Jilin,2060,0.00498,4979.786727619047,0.0,4979.786727619047,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Liaoning,2060,0.007222,7221.720535238093,0.0,7221.720535238093,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Ningxia,2060,0.064564,64564.12452571427,0.0,64564.12452571427,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Qinghai,2060,0.032516,32515.99240761905,0.0,32515.99240761905,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shaanxi,2060,0.018508,18507.779275238085,0.0,18507.779275238085,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shandong,2060,0.082426,82426.46998190474,0.0,82426.46998190474,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanghai,2060,0.001656,1656.2867523809523,0.0,1656.2867523809523,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Shanxi,2060,0.027586,27586.34538571428,0.0,27586.34538571428,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Sichuan,2060,0.005637,5636.963194285713,0.0,5636.963194285713,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tianjin,2060,0.002408,2408.0514533333326,0.0,2408.0514533333326,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Tibet,2060,0.001455,1455.014695238095,0.0,1455.014695238095,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Xinjiang,2060,0.138235,138235.29310095237,0.0,138235.29310095237,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Yunnan,2060,0.036765,36764.70561238095,0.0,36764.70561238095,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Battery storage power,battery,Zhejiang,2060,0.038097,38096.84530857142,0.0,38096.84530857142,1000000.0,0.0,1.0,data/existing_infrastructure/battery_capacity.csv: 2025,白皮书趋势外推（供参考）
Nuclear,nuclear,Anhui,2030,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Beijing,2030,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Chongqing,2030,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Fujian,2030,0.201914,24229.692543,0.0,24229.692543,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Gansu,2030,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Guangdong,2030,0.295277,35433.234693,0.0,35433.234693,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Guangxi,2030,0.039746,4769.52071,0.0,4769.52071,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Guizhou,2030,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
Nuclear,nuclear,Hainan,2030,0.023789,2854.68606,0.0,2854.68606,120000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,mid_scenario_anchor_from_user
